,Text,id,ch_start_tar,ch_end_tar,source_book_ms,book_count,cluster
87,0808IbnKhaldun.Tarikh,Shamela0012320,35511,35817,19,1,51539704983
88,0845Maqrizi.Muqaffa,Sham19Y0145334,35864,36592,1932,1,51539704982
89,0808IbnKhaldun.Tarikh,Shamela0012320,35864,36592,19,1,51539704982
90,0808IbnKhaldun.Tarikh,Shamela0012320,36555,37779,20,1,197568698471
91,0845Maqrizi.Muqaffa,Sham19Y0145334,36555,37779,1933,1,197568698471
92,0808IbnKhaldun.Tarikh,Shamela0012320,37834,38571,20,1,197568698472
93,0845Maqrizi.Muqaffa,Sham19Y0145334,37834,38571,1933,1,197568698472
94,0845Maqrizi.Muqaffa,Sham19Y0145334,38486,39670,1934,1,197568842361
95,0808IbnKhaldun.Tarikh,Shamela0012320,38486,39670,21,1,197568842361
96,0845Maqrizi.Muqaffa,Sham19Y0145334,38764,38989,1934,1,197568842364
97,0808IbnKhaldun.Tarikh,Shamela0012320,38764,38989,21,1,197568842364
98,0845Maqrizi.Muqaffa,Sham19Y0145334,39696,40727,1934,1,85899526734
99,0808IbnKhaldun.Tarikh,Shamela0012320,39696,40727,21,1,85899526734
100,0845Maqrizi.Mawaciz,Shamela0011566,39696,40727,794,1,85899526734
101,0845Maqrizi.Mawaciz,Shamela0011566,39777,40473,794,1,85899526736
102,0845Maqrizi.Muqaffa,Sham19Y0145334,40502,41039,1935,1,111669324911
103,0808IbnKhaldun.Tarikh,Shamela0012320,40502,41039,22,1,111669324911
104,0845Maqrizi.Mawaciz,Shamela0011566,41099,41708,795,1,111669324909
105,0808IbnKhaldun.Tarikh,Shamela0012320,41925,42584,2097,1,51539901310
106,0403AbuCabdAllahHalimi.MinhajFiShucabIman,Sham19Y0018567,43976,44222,250,1,240518278302
107,0736IbnDawadari.KanzDurar,Sham19Y0018147,46397,46937,1406,1,163209140275
108,0736IbnDawadari.KanzDurar,Sham19Y0018147,46963,47195,1406,1,163209140276
109,0630IbnAthirCizzDin.Kamil,JK000911,47307,48657,2629,1,60129658075
110,0630IbnAthirCizzDin.Kamil,JK000911,47328,48271,2629,1,111669284578
111,0845Maqrizi.Mawaciz,Shamela0011566,47328,48271,796,1,111669284578
112,0845Maqrizi.Mawaciz,Shamela0011566,47328,48271,1134,1,111669284578
113,0845Maqrizi.Muqaffa,Sham19Y0145334,47354,47826,1926,1,77309731320
114,0845Maqrizi.Muqaffa,Sham19Y0145334,47427,47872,1326,1,317827958084
115,0845Maqrizi.Mawaciz,Shamela0011566,47427,47872,1134,1,317827958084
116,0845Maqrizi.Muqaffa,Sham19Y0145334,47783,48332,1326,1,317827958087
117,0845Maqrizi.Muqaffa,Sham19Y0145334,48352,48966,1327,1,94489336309
118,0630IbnAthirCizzDin.Kamil,JK000911,48636,49014,2630,1,60129658078
119,0845Maqrizi.Mawaciz,Shamela0011566,49039,50079,1135,1,171798778605
120,0630IbnAthirCizzDin.Kamil,JK000911,49039,50079,2630,1,171798778605
121,0630IbnAthirCizzDin.Kamil,JK000911,49061,49650,2630,1,94489336305
122,0845Maqrizi.Mawaciz,Shamela0011566,49061,49650,796,1,94489336305
123,0845Maqrizi.Mawaciz,Shamela0011566,49061,49650,1135,1,94489336305
124,0845Maqrizi.Muqaffa,Sham19Y0145334,49061,49650,1327,1,94489336305
125,0630IbnAthirCizzDin.Kamil,JK000911,49082,50920,2630,1,171798807706
126,0845Maqrizi.Muqaffa,Sham19Y0145334,49675,50099,1328,1,180388766107
127,0736IbnDawadari.KanzDurar,Sham19Y0018147,49961,50596,1407,1,85899561532
128,0845Maqrizi.Muqaffa,Sham19Y0145334,50622,50900,1328,1,171798778608
129,0630IbnAthirCizzDin.Kamil,JK000911,50946,51895,2631,1,8590275273
130,0845Maqrizi.Muqaffa,Sham19Y0145334,50946,51895,1328,1,8590275273
131,0630IbnAthirCizzDin.Kamil,JK000911,51133,52296,2631,1,8590275272
132,0845Maqrizi.Mawaciz,Shamela0011566,51616,52805,797,1,8590275276
133,0845Maqrizi.Muqaffa,Sham19Y0145334,51913,52687,1329,1,8590275274
134,0845Maqrizi.Muqaffa,Sham19Y0145334,52938,54180,1937,1,60129770991
135,0630IbnAthirCizzDin.Kamil,JK000911,52938,54180,2633,1,60129770991
136,0630IbnAthirCizzDin.Kamil,JK000911,54126,54477,2634,1,77309778064
137,0845Maqrizi.Muqaffa,Sham19Y0145334,54126,54477,1938,1,77309778064
138,0630IbnAthirCizzDin.Kamil,JK000911,54502,55197,2634,1,85899359187
139,0630IbnAthirCizzDin.Kamil,JK000911,55245,55930,2635,1,352187391080
140,0630IbnAthirCizzDin.Kamil,JK000911,56333,56676,2637,1,231928338173
141,0845Maqrizi.Muqaffa,Sham19Y0145334,56333,56676,1330,1,231928338173
142,0630IbnAthirCizzDin.Kamil,JK000911,56844,57392,2638,1,266288258888
143,0845Maqrizi.Muqaffa,Sham19Y0145334,57128,58044,1330,1,266288258886
144,0845Maqrizi.Muqaffa,Sham19Y0145334,57370,58069,1330,1,137439057458
145,0630IbnAthirCizzDin.Kamil,JK000911,57370,58069,2639,1,137439057458
146,0845Maqrizi.Mawaciz,Shamela0011566,58111,58355,798,1,137439166870
147,0630IbnAthirCizzDin.Kamil,JK000911,58133,59070,2639,1,137439057459
148,0845Maqrizi.Muqaffa,Sham19Y0145334,58260,59905,1331,1,137439166871
149,0845Maqrizi.Muqaffa,Sham19Y0145334,58873,59308,1938,1,77309778061
150,0630IbnAthirCizzDin.Kamil,JK000911,59049,59925,2640,1,77309623067
151,0845Maqrizi.Mawaciz,Shamela0011566,59950,61737,798,1,197568707630
152,0630IbnAthirCizzDin.Kamil,JK000911,59972,60800,2640,1,77309623068
153,0845Maqrizi.Muqaffa,Sham19Y0145334,60250,60780,1940,1,197568707628
154,0630IbnAthirCizzDin.Kamil,JK000911,60827,61858,2641,1,197568707625
155,0630IbnAthirCizzDin.Kamil,JK000911,60890,61412,2641,1,17179955349
156,0845Maqrizi.Muqaffa,Sham19Y0145334,60890,61412,1941,1,17179955349
157,0845Maqrizi.Muqaffa,Sham19Y0145334,60890,61412,2189,1,17179955349
158,0630IbnAthirCizzDin.Kamil,JK000911,61183,61696,2641,1,17179955346
159,0845Maqrizi.Muqaffa,Sham19Y0145334,61183,61696,1331,1,17179955346
160,0845Maqrizi.Muqaffa,Sham19Y0145334,61183,61696,2189,1,17179955346
161,0630IbnAthirCizzDin.Kamil,JK000911,61884,62404,2642,1,25769890073
162,0845Maqrizi.Muqaffa,Sham19Y0145334,61884,62404,1941,1,25769890073
163,0845Maqrizi.Muqaffa,Sham19Y0145334,61884,62404,2190,1,25769890073
164,0845Maqrizi.Mawaciz,Shamela0011566,61884,62404,799,1,25769890073
165,0808IbnKhaldun.Tarikh,Shamela0012320,62220,63620,2105,1,300648059663
166,0845Maqrizi.Muqaffa,Sham19Y0145334,62546,63651,1942,1,335007704762
167,0845Maqrizi.Mawaciz,Shamela0011566,62768,63225,799,1,25769890076
168,0630IbnAthirCizzDin.Kamil,JK000911,62803,63731,2643,1,231928608820
169,0630IbnAthirCizzDin.Kamil,JK000911,63758,64105,2643,1,223338318329
170,0630IbnAthirCizzDin.Kamil,JK000911,64162,64432,2659,1,223338318330
171,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,64510,64960,2601,1,25769916885
172,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,64510,64960,7810,1,25769916885
173,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,64630,64833,2601,1,25769916886
174,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,64630,64833,7810,1,25769916886
175,0845Maqrizi.Muqaffa,Sham19Y0145334,64630,64833,2578,1,25769916886
176,0630IbnAthirCizzDin.Kamil,JK000911,65296,65657,2662,1,214748527672
177,0630IbnAthirCizzDin.Kamil,JK000911,65742,66719,2664,1,111669443870
178,0845Maqrizi.Muqaffa,Sham19Y0145334,65742,66719,1942,1,111669443870
179,0626YaqutHamawi.MucjamBuldan,Shamela0023735,65742,66719,3018,1,111669443870
180,0942KhalilTatai.JawahirDurar,Sham19Y0150676,65767,66458,2622,1,111669443869
181,0630IbnAthirCizzDin.Kamil,JK000911,65767,66458,2664,1,111669443869
182,0626YaqutHamawi.MucjamBuldan,Shamela0023735,65767,66458,3018,1,111669443869
183,0682ZakariyaQazwini.AtharBilad,Shamela0009631,65767,66458,210,1,111669443869
184,0630IbnAthirCizzDin.Kamil,JK000911,65789,66861,2664,1,128849205208
185,0845Maqrizi.Mawaciz,Shamela0011566,65870,67276,799,1,25769890074
186,0630IbnAthirCizzDin.Kamil,JK000911,65978,66244,2664,1,128849205214
187,0928MujirDinCulaymi.TarikhMuctabar,Sham19Y0127698,65978,66244,225,1,128849205214
188,0732AbuFida.MukhtasarFiAkhbar,Shamela0012715,65978,66244,380,1,128849205214
189,0942KhalilTatai.JawahirDurar,Sham19Y0150676,66017,67035,2622,1,120259182606
190,0630IbnAthirCizzDin.Kamil,JK000911,66017,67035,2664,1,120259182606
191,0808IbnKhaldun.Tarikh,Shamela0012320,66131,67826,2107,1,128849205207
192,0682ZakariyaQazwini.AtharBilad,Shamela0009631,66309,67015,211,1,128849205218
193,0845Maqrizi.Muqaffa,Sham19Y0145334,66542,66996,1944,1,17180151918
194,0808IbnKhaldun.Tarikh,Shamela0012320,66563,67431,2107,1,60129605896
195,0630IbnAthirCizzDin.Kamil,JK000911,67070,67846,2674,1,103079519266
196,0733Nuwayri.NihayatArab,Shamela0010283,67070,67846,5171,1,103079519266
197,0808IbnKhaldun.Tarikh,Shamela0012320,67070,67846,2107,1,103079519266
198,0334Azdi.TarikhMawsil,EScr202211221604,67070,67846,651,1,103079519266
199,0334Azdi.TarikhMawsil,EScr202211221604,67070,67846,699,1,103079519266
200,0732AbuFida.MukhtasarFiAkhbar,Shamela0012715,67070,67846,381,1,103079519266
201,0845Maqrizi.Muqaffa,Sham19Y0145334,68109,69390,2572,1,94489536372
202,0630IbnAthirCizzDin.Kamil,JK000911,68159,69075,2711,1,94489536369
203,0334Azdi.TarikhMawsil,EScr202211221604,68159,69075,667,1,94489536369
204,0845Maqrizi.Muqaffa,Sham19Y0145334,68159,69075,2572,1,94489536369
205,0749IbnFadlAllahCumari.MasalikAbsar,Kraken210630005153,68498,68830,2606,1,42949674229
206,0845Maqrizi.Muqaffa,Sham19Y0145334,68498,68830,1945,1,42949674229
207,0733Nuwayri.NihayatArab,Shamela0010283,69150,69593,6399,1,60129550065
208,0630IbnAthirCizzDin.Kamil,JK000911,69197,69612,2771,1,94489536370
209,0732AbuFida.MukhtasarFiAkhbar,Shamela0012715,69197,69612,395,1,94489536370
210,0845Maqrizi.Muqaffa,Sham19Y0145334,69999,70339,1945,1,120259191346
211,0736IbnDawadari.KanzDurar,Sham19Y0018147,69999,70339,1407,1,120259191346
212,0845Maqrizi.Mawaciz,Shamela0011566,70289,71601,800,1,42955
213,0845Maqrizi.Muqaffa,Sham19Y0145334,70660,71789,2573,1,283468092365
214,0630IbnAthirCizzDin.Kamil,JK000911,71176,71826,2855,1,60129864614
215,0630IbnAthirCizzDin.Kamil,JK000911,71851,72828,2855,1,60129864613
216,0845Maqrizi.Muqaffa,Sham19Y0145334,72103,72523,2573,1,94489632521
217,0630IbnAthirCizzDin.Kamil,JK000911,72807,73436,2856,1,94489632520
218,0630IbnAthirCizzDin.Kamil,JK000911,73583,73785,2857,1,94489632522
219,0630IbnAthirCizzDin.Kamil,JK000911,73876,74752,2857,1,369367267109
220,0845Maqrizi.Muqaffa,Sham19Y0145334,74485,75555,2574,1,180388993866
221,0630IbnAthirCizzDin.Kamil,JK000911,74701,75508,2858,1,240518494953
222,0630IbnAthirCizzDin.Kamil,JK000911,75705,76976,2859,1,103079247210
223,0630IbnAthirCizzDin.Kamil,JK000911,77034,77439,2860,1,60129616788
224,0630IbnAthirCizzDin.Kamil,JK000911,78000,78735,2861,1,146028902447
225,0630IbnAthirCizzDin.Kamil,JK000911,79294,79614,2863,1,77309474216
226,0630IbnAthirCizzDin.Kamil,JK000911,79711,80642,2864,1,266288298722
227,0630IbnAthirCizzDin.Kamil,JK000911,80668,81095,2865,1,25770078335
228,0630IbnAthirCizzDin.Kamil,JK000911,81142,82261,2865,1,25770078333
229,0630IbnAthirCizzDin.Kamil,JK000911,82239,82963,2866,1,292058131251
230,0630IbnAthirCizzDin.Kamil,JK000911,83059,83438,2866,1,77309698118
231,0630IbnAthirCizzDin.Kamil,JK000911,83492,84867,2867,1,77309698117
232,0630IbnAthirCizzDin.Kamil,JK000911,84905,85820,2868,1,51539767904
233,0808IbnKhaldun.Tarikh,Shamela0012320,85756,86341,2112,1,17180217136
234,0732AbuFida.MukhtasarFiAkhbar,Shamela0012715,85756,86341,413,1,17180217136
235,0630IbnAthirCizzDin.Kamil,JK000911,85756,86341,2876,1,17180217136
236,0458YahyaIbnSacidAntaki.Tarikh,Sham19Y0014512,85853,86531,27,1,257698278674
237,0774IbnKathir.Bidaya,Shamela0004445,85875,86615,5214,1,257698278670
238,0855BadrDinCayni.SayfMuhannad,MMS00024,85875,86615,65,1,257698278670
239,0723IbnFuwati.MajmacAdab,Sham19Y0014075,85875,86615,555,1,257698278670
240,0845Maqrizi.Mawaciz,Shamela0011566,85943,86208,800,1,42958
241,0733Nuwayri.NihayatArab,Shamela0010283,86575,86773,6401,1,257698278673
242,0733Nuwayri.NihayatArab,Shamela0010283,86806,87128,6401,1,197568879406
243,0736IbnDawadari.KanzDurar,Sham19Y0018147,87187,87600,1407,1,188978561580
244,0658IbnAbbar.HullaSiyara,Shamela0006630,87514,87717,145,1,8590092978
245,0736IbnDawadari.KanzDurar,Sham19Y0018147,87578,88367,1408,1,120259424109
246,0845Maqrizi.Mawaciz,Shamela0011566,88031,88387,801,1,94489603749
247,0845Maqrizi.Muqaffa,Sham19Y0145334,88624,88851,698,1,146028974866
248,0928MujirDinCulaymi.TarikhMuctabar,Sham19Y0127698,88877,89512,226,1,300977
249,0774IbnKathir.Bidaya,Shamela0004445,88877,89512,5280,1,300977
250,0733Nuwayri.NihayatArab,Shamela0010283,88877,89512,6402,1,300977
251,0845Maqrizi.Muqaffa,Sham19Y0145334,88877,89512,698,1,300977
252,0947BamakhramaHimyari.Nisba,ShamAY0037021,88877,89512,309,1,300977
253,0681IbnKhallikan.WafayatAcyan,Shamela0001000,88877,89512,140,1,300977
254,0845Maqrizi.Muqaffa,Sham19Y0145334,89526,89831,699,1,300980
255,0630IbnAthirCizzDin.Kamil,JK000911,90022,90582,2902,1,300978
256,0764Safadi.WafiBiWafayat,JK003609,90610,91023,2191,1,34360070529
257,0630IbnAthirCizzDin.Kamil,JK000911,90610,91023,2902,1,34360070529
258,0681IbnKhallikan.WafayatAcyan,Shamela0001000,90610,91023,141,1,34360070529
259,0768Yafici.MiratJinan,Shamela0009091,90610,91023,651,1,34360070529
260,0947BamakhramaHimyari.QiladatNahr,Sham19Y0029560,90610,91023,875,1,34360070529
261,0845Maqrizi.Muqaffa,Sham19Y0145334,90693,91563,697,1,85899577683
262,0681IbnKhallikan.WafayatAcyan,Shamela0001000,90693,91563,141,1,85899577683
263,0768Yafici.MiratJinan,Shamela0009091,90693,91563,651,1,85899577683
264,0681IbnKhallikan.WafayatAcyan,Shamela0001000,91072,91544,141,1,60129698319
265,0947BamakhramaHimyari.QiladatNahr,Sham19Y0029560,91072,91544,876,1,60129698319
266,0768Yafici.MiratJinan,Shamela0009091,91072,91544,651,1,60129698319
267,0630IbnAthirCizzDin.Kamil,JK000911,91072,91544,2903,1,60129698319
268,0845Maqrizi.Muqaffa,Sham19Y0145334,91072,91544,697,1,60129698319
269,0764Safadi.WafiBiWafayat,JK003609,91072,91544,2192,1,60129698319
270,0630IbnAthirCizzDin.Kamil,JK000911,92610,93350,2903,1,94489547602
271,0460Anonymous.DhakhairTuhaf,Kraken2102231420141,94040,94229,80,1,128849094430
272,0460Anonymous.DhakhairTuhaf,Kraken2102231420141,94255,95037,80,1,328442
273,0845Maqrizi.Mawaciz,Shamela0011566,95062,95789,801,1,328443
274,0845Maqrizi.Mawaciz,Shamela0011566,95803,96038,802,1,328444
275,0845Maqrizi.Mawaciz,Shamela0011566,96058,97474,802,1,103079367747
276,0733Nuwayri.NihayatArab,Shamela0010283,96588,96862,6404,1,103079367748
277,0845Maqrizi.Mawaciz,Shamela0011566,98097,98689,802,1,171798796803
278,0845Maqrizi.Mawaciz,Shamela0011566,98714,99642,803,1,171798796802
279,0845Maqrizi.Mawaciz,Shamela0011566,99668,100463,803,1,206158747064
280,0845Maqrizi.Mawaciz,Shamela0011566,99810,100676,804,1,137439298605
281,0845Maqrizi.Mawaciz,Shamela0011566,100441,101397,804,1,137439298603
282,0845Maqrizi.Mawaciz,Shamela0011566,101443,101942,804,1,68719598869
283,0681IbnKhallikan.WafayatAcyan,Shamela0001000,102439,102869,176,1,8590163679
284,0733Nuwayri.NihayatArab,Shamela0010283,102439,102869,5502,1,8590163679
285,0764Safadi.WafiBiWafayat,JK003609,102439,102869,2518,1,8590163679
286,0947BamakhramaHimyari.QiladatNahr,Sham19Y0029560,102439,102869,930,1,8590163679
287,0768Yafici.MiratJinan,Shamela0009091,102439,102869,701,1,8590163679
288,0845Maqrizi.Mawaciz,Shamela0011566,103243,103888,805,1,206158511378
289,0322IbnTabataba.MuntaqilatTalibiyya,Masaha004521,103274,103637,330,1,206158511380
290,0845Maqrizi.Muqaffa,Sham19Y0145334,104574,104913,1036,1,206158511379
291,0733Nuwayri.NihayatArab,Shamela0010283,105085,106445,6405,1,25769818822
292,0845Maqrizi.Muqaffa,Sham19Y0145334,105085,106445,1065,1,25769818822
293,0733Nuwayri.NihayatArab,Shamela0010283,105176,105719,6405,1,223338433720
294,0845Maqrizi.Muqaffa,Sham19Y0145334,105176,105719,1068,1,223338433720
295,0628IbnCaliSanhaji.AkhbarMuluk,JK000405,105577,106987,21,1,266288066651
296,0733Nuwayri.NihayatArab,Shamela0010283,106352,107036,6406,1,51539765521
297,0845Maqrizi.Muqaffa,Sham19Y0145334,106352,107036,1066,1,51539765521
298,0628IbnCaliSanhaji.AkhbarMuluk,JK000405,106352,107036,21,1,51539765521
299,0845Maqrizi.Muqaffa,Sham19Y0145334,107081,108364,1066,1,154618926241
300,0628IbnCaliSanhaji.AkhbarMuluk,JK000405,107138,108477,21,1,154618926244
301,0845Maqrizi.Muqaffa,Sham19Y0145334,108384,109026,1067,1,154618926242
302,0628IbnCaliSanhaji.AkhbarMuluk,JK000405,109074,111021,22,1,60129788050
303,0845Maqrizi.Muqaffa,Sham19Y0145334,109074,111021,1067,1,60129788050
304,0845Maqrizi.Muqaffa,Sham19Y0145334,110324,111002,1065,1,25769818823
305,0845Maqrizi.Muqaffa,Sham19Y0145334,110324,111002,1068,1,25769818823
306,0733Nuwayri.NihayatArab,Shamela0010283,110324,111002,6405,1,25769818823
307,0628IbnCaliSanhaji.AkhbarMuluk,JK000405,110324,111002,22,1,25769818823
308,0845Maqrizi.Muqaffa,Sham19Y0145334,111046,112574,1068,1,77309502845
309,0845Maqrizi.Muqaffa,Sham19Y0145334,111214,111593,1068,1,77309502846
310,0458YahyaIbnSacidAntaki.Tarikh,Sham19Y0014512,111214,111593,304,1,77309502846
311,0845Maqrizi.Muqaffa,Sham19Y0145334,112857,114264,1069,1,68719843678
312,0845Maqrizi.Muqaffa,Sham19Y0145334,113181,114288,362,1,128849153677
313,0458YahyaIbnSacidAntaki.Tarikh,Sham19Y0014512,113362,113716,430,1,309237792857
314,0458YahyaIbnSacidAntaki.Tarikh,Sham19Y0014512,113736,114112,431,1,120259225518
315,0845Maqrizi.Muqaffa,Sham19Y0145334,114224,114843,1070,1,309237792855
316,0845Maqrizi.Muqaffa,Sham19Y0145334,114372,114567,1070,1,8589935132
317,0845Maqrizi.Muqaffa,Sham19Y0145334,114870,115882,1070,1,180388975223
318,0733Nuwayri.NihayatArab,Shamela0010283,114899,115319,6407,1,163208808801
