,Text,id,ch_start_tar,ch_end_tar,source_book_ms,book_count,cluster
72,0600PseudoMascudi.AkhbarZaman,Shamela0008620,200871,201247,149,1,68719843097
73,0930IbnIyas.NuzhatUmam,Masaha004846,201293,202143,56,1,111669303381
74,0733Nuwayri.NihayatArab,Shamela0010283,201315,201940,2876,1,111669303385
75,0736IbnDawadari.KanzDurar,Sham19Y0018147,201315,201940,359,1,111669303385
76,0736IbnDawadari.KanzDurar,Sham19Y0018147,201980,202461,361,1,51539984142
77,0596IbnWasifShah.MukhtasarCajaibDunya,Masaha004092,201980,202461,58,1,51539984142
78,0930IbnIyas.NuzhatUmam,Masaha004846,201980,202461,57,1,51539984142
79,0600PseudoMascudi.AkhbarZaman,Shamela0008620,201980,202461,150,1,51539984142
80,0736IbnDawadari.KanzDurar,Sham19Y0018147,202009,202899,361,1,51539984139
81,0930IbnIyas.NuzhatUmam,Masaha004846,202009,202899,57,1,51539984139
82,0850ShihabDinIbshihi.Mustatraf,JK001336,202037,202353,669,1,68719479842
83,0930IbnIyas.NuzhatUmam,Masaha004846,202163,203153,57,1,51539984137
84,0733Nuwayri.NihayatArab,Shamela0010283,202516,203116,2876,1,51539984140
85,0930IbnIyas.NuzhatUmam,Masaha004846,202516,203116,57,1,51539984140
86,0600PseudoMascudi.AkhbarZaman,Shamela0008620,202516,203116,153,1,51539984140
87,0930IbnIyas.NuzhatUmam,Masaha004846,203179,204022,57,1,51539984138
88,0596IbnWasifShah.MukhtasarCajaibDunya,Masaha004092,203211,203494,59,1,51539984143
89,0930IbnIyas.NuzhatUmam,Masaha004846,203211,203494,57,1,51539984143
90,0733Nuwayri.NihayatArab,Shamela0010283,203698,204471,137,1,51539659688
91,0911Suyuti.HusnMuhadara,Shamela0003283,203698,204471,647,1,51539659688
92,0930IbnIyas.NuzhatUmam,Masaha004846,203698,204471,58,1,51539659688
93,0930IbnIyas.NuzhatUmam,Masaha004846,204041,205036,58,1,51539659685
94,0346Mascudi.MurujDhahab,JK010344,204528,204813,64,1,85899526278
95,0375AnonymousTranslator.TarikhCalamUrusiyus,Kraken220810162528,205062,205350,44,1,17179901301
96,0930IbnIyas.NuzhatUmam,Masaha004846,205062,205350,58,1,17179901301
97,0375AnonymousTranslator.TarikhCalamUrusiyus,Kraken220810162528,205083,206061,21,1,409602
98,0930IbnIyas.NuzhatUmam,Masaha004846,205083,206061,58,1,409602
99,0375AnonymousTranslator.TarikhCalamUrusiyus,Kraken220810162528,205583,205774,59,1,51539659690
100,0930IbnIyas.NuzhatUmam,Masaha004846,205583,205774,58,1,51539659690
101,0733Nuwayri.NihayatArab,Shamela0010283,205845,206264,137,1,137439239906
102,0911Suyuti.HusnMuhadara,Shamela0003283,205867,206590,647,1,60129678441
103,0930IbnIyas.NuzhatUmam,Masaha004846,206040,206936,59,1,51539810762
104,0733Nuwayri.NihayatArab,Shamela0010283,206304,206707,138,1,51539810765
105,0911Suyuti.HusnMuhadara,Shamela0003283,206304,206707,647,1,51539810765
106,0930IbnIyas.NuzhatUmam,Masaha004846,206304,206707,59,1,51539810765
107,0930IbnIyas.NuzhatUmam,Masaha004846,206962,207467,59,1,51539810763
108,0930IbnIyas.NuzhatUmam,Masaha004846,206983,207909,59,1,51539810761
109,0930IbnIyas.NuzhatUmam,Masaha004846,207887,208760,60,1,188978934562
110,0930IbnIyas.NuzhatUmam,Masaha004846,208787,209711,60,1,197568867733
111,0930IbnIyas.NuzhatUmam,Masaha004846,209731,210542,61,1,68719531698
112,0930IbnIyas.NuzhatUmam,Masaha004846,210075,210340,61,1,68719531699
113,0930IbnIyas.NuzhatUmam,Masaha004846,210568,211652,61,1,68719531696
114,0930IbnIyas.NuzhatUmam,Masaha004846,211671,212303,62,1,180388699222
115,0930IbnIyas.NuzhatUmam,Masaha004846,211801,211940,65,1,146029038690
116,0930IbnIyas.NuzhatUmam,Masaha004846,212330,213287,62,1,137439035171
117,0930IbnIyas.NuzhatUmam,Masaha004846,213307,214058,63,1,77309554840
118,0930IbnIyas.NuzhatUmam,Masaha004846,213668,213880,66,1,137439035173
119,0930IbnIyas.NuzhatUmam,Masaha004846,214084,214983,63,1,8589993847
120,0930IbnIyas.NuzhatUmam,Masaha004846,215001,215524,64,1,8589993848
121,0930IbnIyas.NuzhatUmam,Masaha004846,215504,215793,64,1,8589993849
122,0930IbnIyas.NuzhatUmam,Masaha004846,215902,216418,65,1,34360089321
123,0930IbnIyas.NuzhatUmam,Masaha004846,216068,216277,65,1,34360089324
124,0930IbnIyas.NuzhatUmam,Masaha004846,216382,217247,64,1,34360089320
125,0930IbnIyas.NuzhatUmam,Masaha004846,217222,217556,65,1,34360089322
126,0930IbnIyas.NuzhatUmam,Masaha004846,217297,217435,62,1,34360089325
127,0930IbnIyas.NuzhatUmam,Masaha004846,217589,218526,65,1,146029038686
128,0930IbnIyas.NuzhatUmam,Masaha004846,218504,219217,66,1,309237891581
129,0930IbnIyas.NuzhatUmam,Masaha004846,219244,220288,66,1,17180286819
130,0930IbnIyas.NuzhatUmam,Masaha004846,219429,219640,63,1,17180286821
131,0930IbnIyas.NuzhatUmam,Masaha004846,220307,220902,67,1,17180286820
132,0930IbnIyas.NuzhatUmam,Masaha004846,220928,221993,67,1,137438974933
133,0930IbnIyas.NuzhatUmam,Masaha004846,220955,221316,67,1,137438974935
134,0930IbnIyas.NuzhatUmam,Masaha004846,222013,222737,68,1,137438974934
135,0930IbnIyas.NuzhatUmam,Masaha004846,222276,222491,68,1,137438974936
136,0930IbnIyas.NuzhatUmam,Masaha004846,222764,224021,68,1,94489354679
137,0930IbnIyas.NuzhatUmam,Masaha004846,222785,223621,68,1,94489354681
138,0911Suyuti.HusnMuhadara,Shamela0003283,222806,223200,666,1,25769986381
139,0257IbnCabdHakam.FutuhMisr,Shamela0011404,222806,223200,15,1,25769986381
140,0717CabbasSafadi.NuzhatMalikWaMamluk,Sham19Y0016364,222806,223200,14,1,25769986381
141,0930IbnIyas.NuzhatUmam,Masaha004846,222806,223200,68,1,25769986381
142,0911Suyuti.HusnMuhadara,Shamela0003283,223003,223181,666,1,25769986384
143,0257IbnCabdHakam.FutuhMisr,Shamela0011404,223003,223181,16,1,25769986384
144,0930IbnIyas.NuzhatUmam,Masaha004846,223003,223181,68,1,25769986384
145,0821Qalqashandi.SubhAcsha,Shamela0009429,223227,223914,887,1,42949678961
146,0874IbnTaghribirdi.NujumZahira,JK001330,223227,223914,498,1,42949678961
147,0626YaqutHamawi.MucjamBuldan,Shamela0023735,223227,223914,2945,1,42949678961
148,0930IbnIyas.NuzhatUmam,Masaha004846,223227,223914,68,1,42949678961
149,0739SafiDinHanbali.Marasid,Shamela0011484,223256,223707,612,1,94489354685
150,0930IbnIyas.NuzhatUmam,Masaha004846,223256,223707,68,1,94489354685
151,0821Qalqashandi.SubhAcsha,Shamela0009429,223303,224675,887,1,42949678959
152,0821Qalqashandi.SubhAcsha,Shamela0009429,223898,224716,887,1,265088
153,0874IbnTaghribirdi.NujumZahira,JK001330,223898,224716,499,1,265088
154,0626YaqutHamawi.MucjamBuldan,Shamela0023735,223898,224716,2946,1,265088
155,0930IbnIyas.NuzhatUmam,Masaha004846,223898,224716,69,1,265088
156,0930IbnIyas.NuzhatUmam,Masaha004846,224744,225816,69,1,240518323617
157,0626YaqutHamawi.MucjamBuldan,Shamela0023735,224766,225439,2946,1,137439281479
158,0874IbnTaghribirdi.NujumZahira,JK001330,224788,225143,499,1,265084
159,0626YaqutHamawi.MucjamBuldan,Shamela0023735,224788,225143,2946,1,265084
160,0347IbnYunusSadafi.Tarikh,Shamela0011686,224788,225143,240,1,265084
161,0930IbnIyas.NuzhatUmam,Masaha004846,224788,225143,69,1,265084
162,0874IbnTaghribirdi.NujumZahira,JK001330,225181,225325,500,1,137439281482
163,0571IbnCasakir.TarikhDimashq,JK000916,225401,226479,17448,1,267104
164,0911Suyuti.JamicKabir,Sham19Y0127677,225401,226479,3136,1,267104
165,0911Suyuti.JamicKabir,Sham19Y0127677,225401,226479,3135,1,267104
166,0733Nuwayri.NihayatArab,Shamela0010283,225401,226479,4156,1,267104
167,0711IbnManzurIfriqi.MukhtasarTarikhDimashq,Shamela0003118,225401,226479,5080,1,267104
168,0821Qalqashandi.SubhAcsha,Shamela0009429,225401,226479,884,1,267104
169,0821Qalqashandi.SubhAcsha,Shamela0009429,225401,226479,885,1,267104
170,0975MuttaqiHindi.KanzCummal,JK008001,225401,226479,4662,1,267104
171,0975MuttaqiHindi.KanzCummal,JK008001,225401,226479,4661,1,267104
172,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran,Tafsir01005,225401,226479,4270,1,267104
173,0774IbnKathir.Bidaya,Shamela0004445,225401,226479,3280,1,267104
174,0774IbnKathir.Bidaya,Shamela0004445,225401,226479,34,1,267104
175,0774IbnKathir.Bidaya,Shamela0004445,225401,226479,3279,1,267104
176,0597IbnJawzi.Muntazam,Shamela0012406,225401,226479,1041,1,267104
177,0597IbnJawzi.Muntazam,Shamela0012406,225401,226479,1040,1,267104
178,0774IbnKathir.TafsirQuran,Shamela0008473,225401,226479,3761,1,267104
179,0911Suyuti.TarikhKhulafa,Shamela0011997,225401,226479,107,1,267104
180,0911Suyuti.TarikhKhulafa,Shamela0011997,225401,226479,108,1,267104
181,0654SibtIbnJawzi.MiratZaman,Sham19Y0023644,225401,226479,1821,1,267104
182,0654SibtIbnJawzi.MiratZaman,Sham19Y0023644,225401,226479,1822,1,267104
183,0776MuhammadIbnHasanWasiti.MajmacAhbab,Kraken220413030759,225401,226479,151,1,267104
184,0874IbnTaghribirdi.NujumZahira,JK001330,225401,226479,26,1,267104
185,0956IbnCumarShamsDinSafiri.MajalisWacziyya,Shamela0009823,225401,226479,39,1,267104
186,0626YaqutHamawi.MucjamBuldan,Shamela0023735,225401,226479,3165,1,267104
187,0966HusaynDiyarbakri.TarikhKhamis,Masaha001961Vols,225401,226479,1528,1,267104
188,0576AbuTahirSilafi.Tuyuriyyat,JK009391,225401,226479,246,1,267104
189,0576AbuTahirSilafi.Tuyuriyyat,JK009391,225401,226479,247,1,267104
190,0771TajDinSubki.TabaqatShaficiyyaKubra,Shamela0006739,225401,226479,474,1,267104
191,0694MuhibbDinTabari.RiyadNadira,Shamela0008657,225401,226479,285,1,267104
192,0634AbuRabicHimyari.Iktifa,Shamela0009770,225401,226479,1007,1,267104
193,0634AbuRabicHimyari.Iktifa,Shamela0009770,225401,226479,1006,1,267104
194,0832TaqiFasi.CiqdThamin,Rafed0002209Vols,225401,226479,1829,1,267104
195,0369AbuShaykhIsbahani.Cuzma,JK000742,225401,226479,255,1,267104
196,0774IbnKathir.MusnadCumarIbnKhattab,Shamela0026039,225401,226479,64,1,267104
197,0682ZakariyaQazwini.AtharBilad,Shamela0009631,225401,226479,202,1,267104
198,0619AbuCabbasSharishi.SharhMaqamatHariri,Sham19Y0000760,225401,226479,766,1,267104
199,0619AbuCabbasSharishi.SharhMaqamatHariri,Sham19Y0000760,225401,226479,767,1,267104
200,0682ZakariyaQazwini.CajaibMakhluqat,Masaha004844,225401,226479,158,1,267104
201,0682ZakariyaQazwini.CajaibMakhluqat,Masaha004844,225401,226479,159,1,267104
202,0365IbnFaqihHamadhani.Buldan,Shamela0011685,225401,226479,48,1,267104
203,0365IbnFaqihHamadhani.Buldan,Shamela0011685,225401,226479,49,1,267104
204,0432Mustaghfiri.DalailNubuwwa,ShamAY0034438,225401,226479,133,1,267104
205,0911Suyuti.HusnMuhadara,Shamela0003283,225401,226479,652,1,267104
206,0909IbnMabrid.MahdSawab,Shamela0012062,225401,226479,241,1,267104
207,0909IbnMabrid.MahdSawab,Shamela0012062,225401,226479,147,1,267104
208,0885BurhanDinBiqaci.NukatWaFawaid,Kraken22021606123201,225401,226479,485,1,267104
209,0928AbuCabbasShammakhi.Siyar,ShamIbadiyya0000115,225401,226479,17,1,267104
210,0974IbnHajarHaytami.SawaciqMuhriqa,JK001324,225401,226479,167,1,267104
211,0974IbnHajarHaytami.SawaciqMuhriqa,JK001324,225401,226479,166,1,267104
212,0257IbnCabdHakam.FutuhMisr,Shamela0011404,225401,226479,144,1,267104
213,0930IbnIyas.BadaicZuhur,Kraken220308195638,225401,226479,88,1,267104
214,0930IbnIyas.BadaicZuhur,Kraken220308195638,225401,226479,89,1,267104
215,0418HibatAllahLalikai.KaramatAwliya,JK000326,225401,226479,26,1,267104
216,0874IbnTaghribirdi.MawridLatafa,Shamela0006669,225401,226479,17,1,267104
217,0930IbnIyas.NuzhatUmam,Masaha004846,225401,226479,69,1,267104
218,0930IbnIyas.NuzhatUmam,Masaha004846,225401,226479,70,1,267104
219,0771TajDinSubki.MucidNicam,Sham19Y0016728,225401,226479,78,1,267104
220,0390Muqaddasi.AhsanTaqasim,Shamela0023696,225401,226479,129,1,267104
221,0911Suyuti.HusnMuhadara,Shamela0003283,226500,226828,652,1,128849272865
222,0930IbnIyas.NuzhatUmam,Masaha004846,226522,227694,70,1,128849272856
223,0257IbnCabdHakam.FutuhMisr,Shamela0011404,226544,226893,144,1,128849272862
224,0821Qalqashandi.SubhAcsha,Shamela0009429,226766,227161,885,1,100832
225,0432Mustaghfiri.DalailNubuwwa,ShamAY0034438,226766,227161,134,1,100832
226,0911Suyuti.HusnMuhadara,Shamela0003283,226766,227161,653,1,100832
227,0257IbnCabdHakam.FutuhMisr,Shamela0011404,226766,227161,145,1,100832
228,0930IbnIyas.NuzhatUmam,Masaha004846,226766,227161,70,1,100832
229,0911Suyuti.HusnMuhadara,Shamela0003283,227105,227355,666,1,25769986385
230,0930IbnIyas.NuzhatUmam,Masaha004846,227105,227355,70,1,25769986385
231,0821Qalqashandi.SubhAcsha,Shamela0009429,227133,228278,888,1,25769986377
232,0911Suyuti.HusnMuhadara,Shamela0003283,227133,228278,666,1,25769986377
233,0821Qalqashandi.SubhAcsha,Shamela0009429,227209,227990,888,1,25769986378
234,0874IbnTaghribirdi.NujumZahira,JK001330,227209,227990,500,1,25769986378
235,0911Suyuti.HusnMuhadara,Shamela0003283,227209,227990,666,1,25769986378
236,0930IbnIyas.NuzhatUmam,Masaha004846,227209,227990,70,1,25769986378
237,0911Suyuti.HusnMuhadara,Shamela0003283,227714,228444,666,1,25769986380
238,0930IbnIyas.NuzhatUmam,Masaha004846,227714,228444,71,1,25769986380
239,0874IbnTaghribirdi.NujumZahira,JK001330,227969,228358,501,1,25769986382
240,0911Suyuti.HusnMuhadara,Shamela0003283,227969,228358,666,1,25769986382
241,0930IbnIyas.NuzhatUmam,Masaha004846,227969,228358,71,1,25769986382
242,0930IbnIyas.NuzhatUmam,Masaha004846,228470,229731,71,1,137439161583
243,0874IbnTaghribirdi.NujumZahira,JK001330,229057,229253,501,1,137439161590
244,0930IbnIyas.NuzhatUmam,Masaha004846,229057,229253,71,1,137439161590
245,0930IbnIyas.NuzhatUmam,Masaha004846,229282,229698,71,1,17180189662
246,0626YaqutHamawi.MucjamBuldan,Shamela0023735,229601,230331,3167,1,137439054830
247,0930IbnIyas.NuzhatUmam,Masaha004846,229601,230331,72,1,137439054830
248,0930IbnIyas.NuzhatUmam,Masaha004846,230358,231563,72,1,163208775474
249,0821Qalqashandi.SubhAcsha,Shamela0009429,230380,231178,471,1,230867
250,0450AbuHasanMawardi.AhkamSultaniyya,Shamela0022881,230380,231178,167,1,230867
251,0458AbuYaclaIbnFarra.AhkamSultaniyya,Shamela0022877,230380,231178,131,1,230867
252,0930IbnIyas.NuzhatUmam,Masaha004846,230380,231178,72,1,230867
253,0900IbnCabdMuncimHimyari.RawdMictar,Shamela0001043,231064,231351,327,1,60129953659
254,0930IbnIyas.NuzhatUmam,Masaha004846,231064,231351,72,1,60129953659
255,0346Mascudi.MurujDhahab,JK010344,231392,231779,263,1,163208775476
256,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr,Masaha004129,231392,231779,16,1,163208775476
257,0930IbnIyas.NuzhatUmam,Masaha004846,231639,232242,73,1,111669338256
258,0346Mascudi.MurujDhahab,JK010344,232273,233175,264,1,51539657333
259,0930IbnIyas.NuzhatUmam,Masaha004846,232273,233175,73,1,51539657333
260,0874IbnTaghribirdi.NujumZahira,JK001330,232297,233651,40,1,51539657331
261,0930IbnIyas.NuzhatUmam,Masaha004846,232297,233651,73,1,51539657331
262,0821Qalqashandi.SubhAcsha,Shamela0009429,232318,232764,889,1,51539657336
263,0874IbnTaghribirdi.NujumZahira,JK001330,232318,232764,40,1,51539657336
264,0346Mascudi.MurujDhahab,JK010344,232318,232764,264,1,51539657336
265,0930IbnIyas.NuzhatUmam,Masaha004846,232318,232764,73,1,51539657336
266,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr,Masaha004129,232318,232764,6,1,51539657336
267,0808IbnCimadDinShihabDinAqfahsi.AkhbarNilMisr,Masaha004129,232783,234021,7,1,51539657332
268,0346Mascudi.MurujDhahab,JK010344,233194,233809,265,1,51539657334
269,0930IbnIyas.NuzhatUmam,Masaha004846,233567,234103,74,1,51539657335
270,0346Mascudi.MurujDhahab,JK010344,233788,234050,266,1,51539657337
271,0930IbnIyas.NuzhatUmam,Masaha004846,234239,235655,74,1,60129814643
272,0930IbnIyas.NuzhatUmam,Masaha004846,235634,235931,75,1,60129814644
273,0930IbnIyas.NuzhatUmam,Masaha004846,235957,237107,75,1,94489360423
274,0733Nuwayri.NihayatArab,Shamela0010283,235978,236562,6502,1,77309676119
275,0677IbnMuyassar.AkhbarMisr,Kraken210528115855,235978,236562,79,1,77309676119
276,0845Maqrizi.ItticazHunafa,Shamela0000176,235978,236562,516,1,77309676119
277,0930IbnIyas.NuzhatUmam,Masaha004846,235978,236562,75,1,77309676119
278,0363QadiNucman.KitabHimma,Kraken220228162440,236130,236432,17,1,94489360425
279,0845Maqrizi.Suluk,Shamela0006667,237086,237339,93,1,94489360426
280,0930IbnIyas.NuzhatUmam,Masaha004846,237842,238254,75,1,206158502094
281,0930IbnIyas.NuzhatUmam,Masaha004846,238274,239335,76,1,94489434505
282,0930IbnIyas.NuzhatUmam,Masaha004846,239525,239756,77,1,146029271117
283,0646IbnBaytarAndalusi.JamicLiMufradat,JK009278,240821,241217,1078,1,171798919449
284,0428IbnSina.QanunFiTibb,Shamela0010706,240821,241217,152,1,171798919449
285,0930IbnIyas.NuzhatUmam,Masaha004846,240821,241217,81,1,171798919449
