Cluster,Ms_count,Book_count,diff
25770076646,8,7,1
253451,12,11,1
34359977812,15,15,0
77309635177,8,8,0
128901,29,26,3
34360014670,10,10,0
42949887326,9,7,2
17180104853,10,10,0
51540003112,10,7,3
377771,9,9,0
51540007990,9,9,0
203919,10,8,2
295854,11,11,0
51539723614,10,10,0
25769829766,26,17,9
91961,48,25,23
142443,9,6,3
60129563838,8,7,1
8590079676,21,16,5
8590283025,12,12,0
34359818431,12,10,2
8589951140,30,21,9
77309415160,10,10,0
17180250567,17,16,1
25769956757,30,28,2
34359906332,8,7,1
17180269555,13,12,1
17180269556,10,10,0
8590246202,11,11,0
271706,9,9,0
107634,37,31,6
17180109694,14,14,0
17180287721,8,8,0
103399,8,7,1
8590186569,17,16,1
51539816881,9,7,2
389116,13,13,0
8590186910,9,8,1
34360053406,18,17,1
42949775466,9,9,0
17179969106,11,11,0
68719533093,8,7,1
67627,26,13,13
34360160913,8,8,0
97937,10,8,2
17180229500,8,6,2
86527,17,10,7
86532,8,8,0
8590193951,37,27,10
17180275120,14,12,2
8590157927,9,7,2
17179896972,9,9,0
103079216047,19,17,2
8590156584,11,9,2
68719493429,8,7,1
8590289540,8,7,1
92785,126,52,74
8590086614,12,12,0
95483,18,10,8
189432,9,9,0
34359756397,8,8,0
37731,10,9,1
85899534085,11,11,0
42949786172,9,8,1
42949786179,8,7,1
34359942776,12,12,0
42949994811,14,13,1
138783,15,15,0
25769916063,10,7,3
25769916060,10,8,2
106551,44,33,11
193002,42,36,6
17180154680,30,20,10
8590341766,16,15,1
160275,24,17,7
324241,18,14,4
391602,26,26,0
409570,9,9,0
8590039040,15,15,0
8590039034,9,9,0
17180128837,16,15,1
8590233540,10,9,1
17180227953,11,11,0
8590103191,10,7,3
8590306799,12,10,2
42950107118,13,12,1
109725,72,65,7
111669160112,12,12,0
8590156492,8,8,0
42950103478,9,8,1
77309437799,8,6,2
30992,102,21,81
51540051135,9,7,2
17180175543,9,8,1
42949682438,10,9,1
23620,32,27,5
17180185011,11,11,0
17180095166,13,11,2
149508,98,73,25
21468,28,24,4
399531,9,8,1
138115,14,12,2
103721,13,13,0
58746,17,15,2
8590057499,22,21,1
272883,28,25,3
8590116534,94,54,40
8589995067,14,14,0
8590272839,23,21,2
17180201884,12,12,0
17180201886,8,8,0
17180201888,10,8,2
252611,18,18,0
51986,171,91,80
13939,15,12,3
8589962134,9,7,2
8589962136,10,8,2
8589962135,10,9,1
360239,33,21,12
8590107786,24,21,3
17180224121,18,17,1
145249,49,41,8
310663,48,43,5
58907,27,27,0
75577,9,7,2
25770158297,10,10,0
25770158295,23,20,3
33071,11,11,0
34360030672,12,12,0
23345,12,10,2
51539713730,16,16,0
77309435526,8,8,0
51539718258,17,11,6
25770100616,9,6,3
183874,13,12,1
8590104339,17,14,3
399294,8,7,1
8590328742,9,6,3
415023,29,22,7
8590304430,15,14,1
25770038200,16,16,0
173286,28,22,6
315010,21,16,5
42949972497,11,10,1
25770154217,14,14,0
34360089675,8,8,0
131320,19,18,1
8590038514,22,14,8
17180153446,8,7,1
8590181505,9,9,0
34359845512,10,9,1
25770015122,9,8,1
17180129681,8,8,0
8590177818,13,12,1
25770064008,22,14,8
152606,19,19,0
152595,45,45,0
8590256398,29,25,4
400116,28,20,8
417585,16,15,1
25769879365,14,12,2
25769879363,15,14,1
17180063645,8,8,0
8590061251,26,11,15
17179989682,9,8,1
60129768762,12,11,1
17179886808,9,9,0
105216,43,35,8
262222,8,8,0
8590352720,43,36,7
404648,8,8,0
85899643942,14,12,2
17179972533,14,13,1
17180149576,17,16,1
8590316949,18,18,0
17179967025,20,17,3
8590147318,19,18,1
300695,37,21,16
306384,13,12,1
60129598055,9,8,1
42949688631,12,8,4
195357,17,15,2
17180254523,18,12,6
379394,13,9,4
34359928118,14,11,3
188285,15,15,0
34360025702,8,5,3
8590302655,16,16,0
8590302657,17,17,0
8590072284,17,16,1
68719635231,10,10,0
17180218431,13,12,1
17180218113,8,7,1
8590167548,20,18,2
68746,12,11,1
68743,14,11,3
17179882858,42,30,12
184277,26,25,1
8590186441,9,9,0
184280,11,11,0
51539650085,11,10,1
122360,61,57,4
360110,16,15,1
8589987347,22,21,1
42950036745,8,8,0
25770242573,11,10,1
8590283076,13,12,1
8590202502,9,8,1
42949706746,12,11,1
8590283887,23,20,3
77309596739,10,6,4
77309844203,11,9,2
51540035651,10,9,1
51540035653,16,15,1
290358,9,8,1
95810,135,48,87
17180198029,8,7,1
8590079585,8,8,0
17180141960,35,31,4
103802,18,17,1
8590302497,12,12,0
103079412973,9,9,0
34359789304,9,9,0
56097,17,16,1
11162,47,36,11
17180021684,16,16,0
25769933595,11,9,2
34359940346,11,11,0
34359940348,13,13,0
8590141407,13,13,0
25770081636,13,11,2
17179904119,46,32,14
17180281777,16,6,10
25769994403,14,13,1
17179938612,17,14,3
94489687291,8,8,0
8589965433,14,14,0
60129929880,14,14,0
107708,94,34,60
60129812072,13,12,1
17180281945,8,7,1
34359878642,17,14,3
34359745882,10,9,1
17180194271,16,13,3
17180081684,8,6,2
25770032758,8,8,0
60129589487,8,8,0
60129589492,9,9,0
60129589494,8,8,0
8590193822,13,12,1
51539949766,22,18,4
17180106230,9,9,0
8590222256,10,10,0
229020,11,8,3
60129960447,8,8,0
210240,8,8,0
5401,1038,270,768
68719614908,9,9,0
17180084107,16,16,0
25770057420,10,10,0
44979,18,5,13
227489,11,10,1
23675,650,161,489
90360,56,43,13
8590218878,10,10,0
25769913479,12,9,3
8590093524,10,10,0
223338458223,8,7,1
42949760906,14,14,0
263873,12,12,0
61917,33,32,1
8590006641,12,12,0
8590206282,11,10,1
167922,13,12,1
334066,110,64,46
120259136359,11,11,0
17180281942,21,19,2
357733,33,26,7
213315,41,41,0
17180135994,11,11,0
146684,19,17,2
231208,14,10,4
17179936353,10,10,0
85899687906,13,12,1
17180042878,9,8,1
195301,9,8,1
270046,10,10,0
17179900952,24,19,5
169680,8,8,0
367360,41,36,5
8590272533,13,12,1
8590355729,11,10,1
8590087570,15,14,1
8590206264,12,12,0
8589943520,28,21,7
69783,33,29,4
69780,41,29,12
8590035416,15,2,13
17179889929,25,25,0
8590046836,23,18,5
66376,8,7,1
8590023784,45,39,6
8590217090,18,14,4
8590290293,16,14,2
121337,30,30,0
8590183672,16,16,0
25770017412,11,9,2
8590344045,16,15,1
378096,39,35,4
8590247727,31,31,0
8590246942,69,45,24
18923,12,9,3
301442,14,13,1
60129872331,9,8,1
34360087307,15,15,0
8589954609,24,20,4
8590302823,10,8,2
17180184850,11,10,1
17179993746,57,34,23
103079346362,8,6,2
17180047010,11,10,1
17180074620,12,8,4
171135,219,143,76
34359939765,8,8,0
8590316545,9,9,0
94489608163,8,8,0
8590056689,11,9,2
17179975748,23,20,3
8590327155,9,9,0
8590327154,23,22,1
51540032251,8,8,0
8590264782,66,24,42
77309733717,15,15,0
8590054068,68,39,29
8590128514,15,13,2
8590118799,19,17,2
353882,16,13,3
51539749095,8,7,1
8590010653,43,33,10
17179995546,8,8,0
17597,234,101,133
317754,9,7,2
34430,34,26,8
8590362798,17,13,4
68719665397,8,8,0
17180172823,10,8,2
17180082410,16,9,7
313050,69,33,36
51539796797,21,19,2
8590365145,12,12,0
103079504850,9,9,0
60129833252,9,9,0
60129749045,9,9,0
42949935486,11,9,2
170009,10,10,0
8589964861,13,13,0
42949885753,9,9,0
85899505385,10,10,0
42949918099,10,10,0
185513,13,12,1
189835,38,28,10
25769923233,18,17,1
77309725735,8,7,1
17180042695,27,22,5
8590221202,13,13,0
68719543308,14,10,4
8590076310,20,15,5
68969,34,29,5
2958,22,20,2
27016,19,18,1
17180012940,11,11,0
20209,320,144,176
8590099568,17,12,5
8590246546,13,9,4
17180092659,12,11,1
8590040984,8,7,1
25769918250,17,17,0
25769872321,10,10,0
17180094866,11,10,1
25769851336,18,11,7
412141,20,16,4
266754,41,37,4
194850,33,27,6
156133,28,19,9
8590154118,64,51,13
42949887533,9,9,0
25769954672,13,12,1
77309674013,8,7,1
320837,35,16,19
244156,21,18,3
389296,89,46,43
8589953905,10,10,0
17180103854,21,16,5
132893,30,28,2
17180305560,8,7,1
334242,31,27,4
100905,15,14,1
100908,13,13,0
188425,11,11,0
219197,8,5,3
17180087996,8,8,0
216176,42,36,6
242666,58,45,13
137439224466,8,8,0
2410,8,6,2
103079379515,10,9,1
17179988257,12,11,1
34359948263,11,10,1
25769853104,22,15,7
111325,8,7,1
358422,79,41,38
17179957677,11,9,2
17180141962,11,10,1
8589966023,13,11,2
60129905825,9,9,0
94489555299,11,11,0
369820,71,37,34
88842,47,18,29
8590154946,12,12,0
120259229063,8,8,0
17179970636,9,8,1
317925,30,25,5
8590203036,26,22,4
25770057630,9,8,1
8590185158,9,9,0
8590106518,8,8,0
8590361075,17,16,1
34360109816,15,14,1
8590340197,34,34,0
8589951899,16,14,2
242285,19,18,1
68719543789,8,6,2
25769981041,8,8,0
60129721288,8,8,0
8590088062,31,20,11
25769945406,10,9,1
25769945404,9,8,1
366027,10,9,1
17180081570,9,9,0
25770221092,31,26,5
17179905686,26,21,5
8589935373,10,10,0
8590121545,50,38,12
17180084929,12,12,0
297220,98,74,24
197565,39,31,8
8589973286,23,23,0
8589980512,23,21,2
280214,10,10,0
8590087615,11,6,5
34359783594,17,17,0
68719782993,13,12,1
8590273614,25,23,2
17180078716,22,18,4
25769953216,8,7,1
42949674827,14,10,4
17180205060,8,8,0
8589959727,11,11,0
8589959705,12,12,0
17179890847,12,11,1
400282,38,34,4
17179977245,11,8,3
68719656472,12,9,3
277404,14,12,2
42949885487,19,18,1
279266,63,49,14
25770068041,14,14,0
233655,60,46,14
8589991423,9,8,1
64373,9,8,1
214246,12,12,0
17180105872,13,10,3
34359739919,8,8,0
349372,13,12,1
55553,111,100,11
25769991436,17,12,5
17179971219,15,13,2
17180049004,9,9,0
60129646730,8,7,1
8590330691,19,17,2
8590330688,11,9,2
34360072801,9,7,2
25770035111,22,22,0
34359837170,14,13,1
363962,42,34,8
8590179171,18,15,3
42950024877,11,9,2
63918,30,2,28
174868,28,19,9
8590273546,50,40,10
25770217070,8,8,0
25769822620,26,26,0
142034,109,80,29
8590225868,8,8,0
8589958832,22,20,2
8590144782,8,8,0
8589946812,18,16,2
68719832164,8,8,0
210076,112,59,53
51539648458,13,12,1
417693,30,22,8
332312,8,8,0
26790,43,41,2
25770204114,9,9,0
189832,100,78,22
95119,10,10,0
409080,11,11,0
126548,28,25,3
25770106406,18,15,3
103079618183,12,10,2
161224,31,15,16
60129974900,11,10,1
25770123722,9,8,1
294618,11,11,0
25770195078,8,8,0
68719891588,9,8,1
17180153339,18,12,6
103079490325,8,7,1
362481,8,8,0
56204,387,194,193
25770057373,17,16,1
34359977839,28,23,5
51540009660,10,8,2
8590365874,24,19,5
17180174745,14,14,0
8590177297,8,8,0
8590177290,19,19,0
17180022338,15,12,3
284196,26,20,6
162187,10,7,3
8590155946,10,10,0
8590313649,8,8,0
8590313645,20,12,8
17180185151,23,23,0
27109,21,21,0
17180185147,17,17,0
27782,221,113,108
17179889197,16,14,2
259315,37,29,8
8590026583,13,8,5
17179889193,13,12,1
8590191189,25,21,4
338501,14,12,2
8590079133,72,24,48
8589975210,17,17,0
8589975220,10,10,0
8589975213,20,15,5
182528,19,19,0
396197,17,17,0
8590227344,20,19,1
8590227349,19,19,0
8590227347,27,26,1
74532,36,32,4
17179964876,10,10,0
17179874273,8,8,0
56357,54,37,17
8589963038,16,13,3
8590102046,13,11,2
25770074954,9,9,0
413287,10,10,0
413284,10,10,0
34359847911,8,2,6
194248,14,12,2
8589956903,11,10,1
51540014656,8,8,0
325402,20,17,3
42950113932,10,10,0
17179954106,8,6,2
25769864177,8,8,0
73154,16,16,0
42949931058,8,8,0
26788,12,11,1
8590259587,8,8,0
34360010874,10,10,0
77309628521,14,14,0
104132,335,64,271
8590078282,10,8,2
42949802027,12,12,0
42949802031,10,10,0
51539653522,8,8,0
8589984611,11,10,1
17180278187,8,7,1
51539768682,10,10,0
51539820063,11,10,1
163728,13,12,1
111669248569,8,8,0
68719741733,11,10,1
42949762428,8,7,1
17180207492,18,15,3
17180260478,8,8,0
42949681419,19,18,1
63238,13,13,0
8590098009,9,9,0
60216,93,40,53
111669164019,8,7,1
8589942822,33,24,9
8590129064,35,30,5
17180192176,18,18,0
43203,10,7,3
17180284184,13,12,1
25769849671,8,6,2
3840,17,17,0
25769847249,22,22,0
68656,41,17,24
8590134769,14,12,2
68659,41,23,18
8590351963,8,7,1
8590029030,9,9,0
243081,56,44,12
161185,17,17,0
17179944927,8,7,1
17179944928,21,17,4
34359993569,19,17,2
85899456530,8,8,0
8590014105,15,13,2
85899456535,8,8,0
228577,8,8,0
101345,101,48,53
20873,178,61,117
68719491356,9,7,2
25770120760,40,35,5
17179883187,18,17,1
182902,15,9,6
8589982057,19,18,1
329303,16,15,1
8590255339,50,39,11
243983,10,9,1
17180208936,8,8,0
140030,50,24,26
42949865253,8,8,0
42949805343,10,8,2
71273,13,7,6
17180232549,12,6,6
8590083931,18,18,0
51539681756,8,8,0
68719813861,10,10,0
42949693433,20,14,6
31747,108,32,76
81869,10,10,0
272475,22,22,0
54026,35,29,6
336932,35,30,5
178811,11,11,0
34841,23,18,5
156188,9,8,1
25769862634,27,22,5
8590072459,14,12,2
85457,45,37,8
87151,10,8,2
34359872630,24,4,20
103079409350,9,8,1
17180067156,11,10,1
119296,20,14,6
17180080591,22,10,12
20141,122,24,98
17180112329,12,12,0
25769808502,44,30,14
34360128117,8,8,0
25769808503,15,15,0
25769808500,10,10,0
8590274439,8,8,0
10550,80,57,23
8590358970,17,17,0
8590226290,11,11,0
68719563078,8,8,0
25770190146,12,12,0
8590058483,9,9,0
25769938638,9,9,0
8590244503,12,9,3
25770015706,13,12,1
17179900542,14,11,3
8590133788,17,14,3
51539774225,10,10,0
34359930498,8,6,2
197293,14,14,0
8590033833,9,9,0
70035,9,9,0
51539673799,20,18,2
25769991224,8,7,1
85899652505,8,6,2
60129957918,10,6,4
17180218102,8,6,2
220165,15,13,2
25769915259,18,17,1
34359813879,14,12,2
51540048274,17,13,4
8589958148,13,9,4
70572,9,9,0
152157,16,14,2
17180109236,10,8,2
17179878814,11,10,1
381109,69,39,30
8590050600,25,20,5
60129701712,8,8,0
239670,126,67,59
8590272905,14,12,2
229811,10,9,1
8590054544,18,2,16
25770186707,11,8,3
8590023993,9,9,0
8590117756,10,9,1
17180202122,39,20,19
34359831473,8,8,0
157711,8,8,0
68719605475,10,10,0
8590107673,8,8,0
8590263630,10,10,0
42949974255,8,8,0
376726,13,13,0
8590056107,10,9,1
34360104196,8,8,0
211664,9,9,0
370673,17,15,2
34359998673,9,9,0
17180076344,36,34,2
8590141753,10,10,0
207249,19,15,4
8590052120,11,10,1
8590366882,10,10,0
17179974009,13,12,1
17180281233,25,19,6
8590217012,27,21,6
109493,104,38,66
283381,43,26,17
6854,25,24,1
17179892946,14,11,3
8590248789,31,29,2
17180306731,24,24,0
6844,14,14,0
88542,21,20,1
8590136130,8,8,0
107259,63,52,11
17180109403,11,11,0
22639,8,8,0
405449,31,30,1
8589994076,14,13,1
8590045393,41,37,4
42949816129,9,9,0
163367,74,54,20
51539629167,9,5,4
77309508100,12,9,3
17179994982,25,15,10
405072,12,7,5
1969,202,132,70
8590313248,8,8,0
8590291140,17,17,0
298966,47,26,21
68719887128,8,5,3
44368,12,12,0
242099,9,9,0
77309678164,8,8,0
8589995417,18,15,3
61339,78,58,20
34359888451,13,10,3
128849376174,9,9,0
94489552201,8,7,1
103079265574,8,6,2
42950000583,9,7,2
68719666670,10,9,1
8590025191,15,15,0
107023,31,26,5
170362,12,7,5
51539700220,13,13,0
67389,493,157,336
363976,41,37,4
8590379763,26,23,3
51884,114,81,33
8589996960,27,21,6
17179928903,18,14,4
140668,80,60,20
205663,14,14,0
262399,13,7,6
42950017515,12,11,1
208530,34,28,6
13552,70,52,18
77309738925,10,10,0
274623,59,47,12
34359882091,11,10,1
112427,10,9,1
60129914057,11,11,0
17180056241,18,14,4
42950089073,8,7,1
17180206048,8,7,1
17180205448,19,18,1
121704,8,8,0
85899639076,16,14,2
218513,52,45,7
77309760406,9,9,0
77309849063,8,6,2
8589988563,23,22,1
68719710490,10,9,1
356872,17,10,7
42950032825,16,14,2
321426,27,19,8
25770162116,9,9,0
94489546204,9,6,3
17179897476,25,24,1
14817,34,32,2
97580,43,19,24
351473,16,8,8
42949963985,9,8,1
423786,8,8,0
216637,100,32,68
12441,54,30,24
8590354047,19,14,5
68719729435,9,9,0
17179928245,38,33,5
28732,42,36,6
374261,10,9,1
374257,16,14,2
68719489108,11,10,1
25769833240,11,7,4
128849337112,10,7,3
34359810572,8,8,0
8589997509,19,13,6
17179927285,13,13,0
17180236258,9,9,0
17179927284,9,9,0
8589994914,8,8,0
2323,8,8,0
25770078739,16,14,2
390361,48,39,9
30129,35,34,1
8590007569,12,12,0
25770202404,13,12,1
8590118327,11,10,1
17179893082,12,7,5
282078,14,9,5
8590270075,12,12,0
8590270074,29,27,2
17180121766,10,9,1
60129616283,8,8,0
51539669623,8,8,0
77986,8,7,1
193532,40,36,4
77309780255,12,12,0
349244,12,11,1
329576,10,9,1
8590357942,10,8,2
51539730969,10,7,3
238404,11,10,1
34359803257,12,11,1
174985,8,8,0
25769941816,14,13,1
42949865891,9,9,0
42949865890,11,10,1
51539761922,10,10,0
25770134433,16,14,2
17179949337,10,9,1
17179900412,11,11,0
17180072084,16,16,0
8590376522,13,13,0
17180072085,9,9,0
8590002437,74,68,6
139800,285,105,180
8590065881,64,52,12
34360061329,10,10,0
247790,12,12,0
111669257602,10,8,2
202998,12,12,0
8589977358,21,18,3
32289,10,9,1
32291,12,10,2
256689,21,18,3
8590009930,25,13,12
57069,76,66,10
8590012683,15,8,7
8589953057,39,19,20
133471,36,16,20
292074,12,11,1
270006,9,9,0
71834,127,67,60
270001,21,16,5
86617,29,29,0
86610,8,8,0
103760,12,12,0
263036,11,11,0
34359940309,10,10,0
34359858113,11,11,0
85899550992,8,8,0
8590095363,47,34,13
25769858371,8,7,1
161714,10,8,2
8590159445,32,20,12
17180216920,21,21,0
118993,8,8,0
8590116081,10,9,1
17179926151,8,6,2
10019,12,12,0
8590078223,14,13,1
25769892332,13,13,0
25769892331,9,8,1
51539941691,9,9,0
101810,17,17,0
17180038505,31,26,5
8590191749,15,13,2
8590199478,34,27,7
221934,10,9,1
17180232508,12,11,1
25769857172,16,16,0
42949856153,22,22,0
17180009870,21,17,4
53580,27,27,0
263687,23,23,0
298093,13,12,1
298104,11,11,0
215651,22,17,5
34360080080,9,9,0
340006,10,9,1
409232,53,32,21
8590053133,29,20,9
8590335876,11,11,0
8590335049,8,8,0
25769808697,8,8,0
289993,25,21,4
8590353786,13,13,0
25769884595,18,14,4
42949927057,8,8,0
42949958616,8,8,0
25769828457,11,8,3
130308,194,67,127
355887,12,8,4
8590040035,8,7,1
25770053194,16,14,2
25770107028,25,23,2
94489610975,10,9,1
42949892489,19,16,3
60129898464,12,8,4
272781,31,22,9
55989,14,13,1
77309438040,8,8,0
111669311416,9,9,0
17179897520,11,11,0
97820,16,12,4
8590067843,23,16,7
3972,83,63,20
8590200478,19,16,3
8590144337,9,9,0
17180175105,11,10,1
196772,141,113,28
158582,18,17,1
17179937570,11,11,0
17180042615,8,8,0
77309743176,13,13,0
60129916278,13,13,0
6744,50,49,1
42949961481,15,11,4
85899674820,9,8,1
4888,13,10,3
214309,8,8,0
6983,202,105,97
42949967110,20,18,2
17179904464,30,22,8
77309738540,10,7,3
34359839499,8,7,1
25770243531,10,9,1
42949938367,9,9,0
25770009243,16,13,3
25769885910,9,9,0
25770134995,8,7,1
51539697419,12,9,3
51539798915,10,9,1
389817,19,16,3
42949717104,12,11,1
8590018072,25,22,3
25770232404,8,6,2
34359978225,8,6,2
120259183526,9,7,2
85899668356,14,8,6
17179897134,8,5,3
51539904299,8,7,1
111669529242,8,8,0
17180228483,10,9,1
68719625877,10,9,1
162946,133,94,39
369704,10,8,2
25769987572,13,12,1
17180043758,28,21,7
150713,23,20,3
34360084029,8,6,2
34360084026,17,15,2
200388,59,35,24
60129757107,15,15,0
8590159356,44,39,5
8590373171,13,12,1
42950070741,8,8,0
368652,16,16,0
97329,55,21,34
5007,129,101,28
42949715746,8,6,2
277779,8,8,0
8590255893,23,23,0
158096,50,34,16
8590378752,10,10,0
17180060257,16,15,1
34359948840,22,20,2
25769918403,12,8,4
60129559333,13,5,8
111990,17,16,1
42616,9,9,0
80011,8,7,1
8589996462,17,15,2
17358,19,15,4
60129881264,11,10,1
54548,60,33,27
25769930743,18,14,4
306034,36,34,2
34359959046,19,16,3
17180224340,14,11,3
13284,55,29,26
60129644287,12,10,2
317780,23,20,3
304252,33,27,6
60129793749,9,8,1
17179969080,18,15,3
8590059934,15,14,1
17179969082,8,7,1
181476,33,7,26
130199,41,30,11
42949851249,13,10,3
17179905475,12,12,0
17180155528,8,6,2
34360016486,9,7,2
260377,97,61,36
17179996046,20,18,2
412879,15,15,0
8590080170,31,30,1
25770165359,13,6,7
340565,9,9,0
42949803584,17,16,1
17180029784,29,23,6
25769805299,8,8,0
34360072006,31,27,4
8590232839,9,3,6
34359835706,8,8,0
42949871154,16,16,0
8590216231,20,17,3
42950067347,17,15,2
137867,23,22,1
17180149406,21,14,7
8590216235,8,8,0
34359996569,8,5,3
17180263610,9,4,5
25770105617,8,8,0
25769991279,13,12,1
8589953125,38,34,4
34360005351,9,7,2
8590046675,14,13,1
56366,19,19,0
251423,13,8,5
8589999033,18,14,4
8589999030,12,12,0
94489357500,9,8,1
8590024865,90,33,57
1221,207,34,173
25769832641,13,12,1
115647,17,16,1
292229,36,24,12
8590041890,12,9,3
68719587324,9,9,0
34359897660,18,10,8
60129640683,12,10,2
8590231128,19,16,3
17179952607,14,11,3
42949782322,8,8,0
17180263367,8,7,1
8590337971,15,14,1
17180116914,44,39,5
8590106655,42,29,13
8589941169,48,39,9
26323,56,36,20
17180222746,13,11,2
8589991814,16,9,7
17180300240,10,10,0
25770049661,17,14,3
17180119712,27,26,1
8590011804,20,19,1
51539738941,14,14,0
8590242240,8,8,0
8590284482,9,9,0
159001,38,32,6
213930,88,54,34
310985,53,51,2
8590001902,9,9,0
42949790509,9,9,0
8590027691,17,15,2
8590027686,10,10,0
17180092590,14,12,2
25770245189,10,9,1
61051,29,24,5
25769983931,11,11,0
17180098203,13,13,0
8590162002,40,25,15
404821,13,13,0
34360105727,10,10,0
304629,10,9,1
8590334140,13,11,2
51539935283,9,9,0
17179922502,10,10,0
8590101986,14,11,3
128849408242,8,8,0
17179930796,15,15,0
8589981991,40,30,10
34359739154,13,13,0
8590337731,8,8,0
8590337745,14,14,0
68719579390,10,8,2
17180042195,8,8,0
51539614883,9,9,0
17179870457,8,8,0
44252,23,22,1
198611,9,8,1
51539732606,15,11,4
147135,10,10,0
8590056271,19,15,4
267218,20,18,2
286253,9,9,0
286255,8,7,1
316142,9,9,0
126937,27,27,0
297090,11,11,0
8589942985,51,42,9
120259324118,8,8,0
8590123599,9,9,0
25769933773,13,11,2
325026,77,43,34
60129972783,9,9,0
40672,26,21,5
40679,15,13,2
171490,14,14,0
8590266308,21,19,2
25769842943,15,15,0
51540048594,11,8,3
8590377534,16,14,2
117487,12,12,0
17180010256,11,11,0
25769815377,9,8,1
17179961385,44,34,10
154088,14,14,0
51539636611,9,9,0
101609,15,15,0
368424,12,10,2
17179916231,9,7,2
8590254644,10,9,1
8589966413,14,8,6
8590174405,26,22,4
8590262576,10,6,4
85899516403,8,8,0
113120,12,12,0
60129699298,8,8,0
17180061630,23,21,2
17179978442,67,41,26
51539700323,9,9,0
8590133703,102,78,24
85899346942,11,10,1
34360018307,11,9,2
34360018308,8,8,0
8590213340,12,12,0
299283,12,12,0
17180308993,8,8,0
117895,119,81,38
51539707445,11,10,1
17180080886,25,21,4
17180042416,9,9,0
274267,11,11,0
296143,9,8,1
25769858045,22,21,1
8590285244,31,29,2
68719684965,10,10,0
34359878097,17,17,0
17180216473,9,7,2
17180303609,21,18,3
237624,30,22,8
8590222196,8,7,1
65700,63,57,6
34359919930,14,13,1
260217,38,31,7
25769889854,8,8,0
25770037800,8,7,1
17180270263,12,10,2
323449,24,17,7
172875,14,11,3
42949812369,12,11,1
85899570036,9,9,0
4497,55,42,13
34360155972,9,9,0
25769919946,8,7,1
16776,10,7,3
77309773329,8,8,0
25769926650,8,6,2
42949794209,15,11,4
294996,22,12,10
323924,58,39,19
8589949358,32,31,1
25769851832,17,14,3
68719832946,10,10,0
17179874477,13,10,3
8590094098,25,25,0
51539742065,13,13,0
25769967838,14,12,2
25770165590,39,37,2
25769960004,11,9,2
34359785212,16,14,2
101035,13,13,0
8590217164,34,28,6
17179974876,14,14,0
17179974877,14,14,0
82778,47,33,14
17179921967,12,12,0
25769852876,14,14,0
25769871135,11,10,1
106590,19,17,2
34359881951,13,8,5
25770019653,25,18,7
94489333785,10,9,1
8589947277,25,19,6
268653,69,32,37
8590076841,12,5,7
25769922380,20,15,5
25770126897,10,9,1
17180217017,9,8,1
382581,60,48,12
382578,18,17,1
382579,9,9,0
60129566059,9,9,0
17180184945,20,19,1
17179869816,9,9,0
17179951623,10,10,0
178744,18,16,2
8590060540,9,8,1
26085,69,49,20
34359797412,12,11,1
25769849151,21,8,13
4572,9,8,1
103079435817,8,8,0
77309630767,16,15,1
95611,13,13,0
19966,338,135,203
276444,68,41,27
68719710819,9,9,0
8590079356,15,11,4
25770030540,9,6,3
25770030542,8,5,3
190239,72,53,19
122862,38,19,19
8590171015,10,8,2
8590319178,27,20,7
103079294890,10,8,2
8589947703,35,20,15
17180282255,22,22,0
17180004003,41,41,0
42949966698,19,17,2
68719592407,8,8,0
17180096119,11,11,0
198837,28,27,1
134217,12,9,3
86204,254,126,128
85899555932,8,8,0
352184,14,14,0
77309725304,10,10,0
103079222523,10,8,2
17180053614,10,8,2
8590202973,18,16,2
25769816899,8,8,0
59812,37,34,3
8590042299,19,14,5
132399,8,7,1
17180287525,10,8,2
132389,16,9,7
400449,8,7,1
8590110003,59,37,22
60129841569,8,8,0
51539701064,8,8,0
85899650540,9,9,0
34359845332,9,9,0
77309513793,8,8,0
51567,160,108,52
8590142747,9,8,1
25770020178,11,9,2
8589994057,27,18,9
42949756341,11,11,0
42949756345,12,11,1
253548,28,15,13
34359951704,10,10,0
42950027829,13,13,0
42949693203,17,17,0
17180070943,22,17,5
339865,8,6,2
51539692632,9,8,1
17179938006,10,10,0
8590017665,19,19,0
34359785678,10,8,2
350594,67,54,13
25769965547,11,11,0
420995,25,23,2
381456,21,16,5
382179,55,26,29
17179936413,8,5,3
34360014704,19,16,3
8590290653,13,11,2
169527,14,13,1
25770087806,12,10,2
8590347728,14,13,1
8590347726,10,10,0
8590007773,23,20,3
254855,9,9,0
8590001504,26,21,5
250872,12,11,1
42949939285,8,8,0
240705,36,26,10
418567,25,21,4
25769812996,9,9,0
51539658994,10,9,1
17180036884,25,23,2
42950002791,8,8,0
8590081115,8,7,1
8590081118,22,17,5
42949721695,9,9,0
1308,15,13,2
60129972539,8,8,0
142987,10,9,1
278880,19,13,6
278879,8,8,0
17179981596,10,9,1
25770187129,16,12,4
17180241716,20,18,2
17180008457,17,16,1
85899412163,13,10,3
8590243225,8,7,1
25770087983,23,22,1
366165,13,13,0
8590002916,14,14,0
8590317640,11,11,0
8589945431,16,11,5
17179997180,19,18,1
25769818046,8,6,2
25769818043,16,15,1
103079370456,10,9,1
382063,11,11,0
382065,9,9,0
103079370458,16,14,2
103079370463,14,14,0
103344,39,25,14
25770211138,14,14,0
34360119689,21,19,2
8590244083,14,14,0
55593,44,33,11
250269,88,62,26
195673,8,8,0
